name,source,vectors
0002196,opencorpora,"[-2.259044647216797, 2.1297874450683594, -2.5755295753479004, 1.1742448806762695, -0.11449430882930756, -2.302755832672119, -0.3087342381477356, 1.95189368724823, -5.964137077331543, -2.235781192779541, -2.4692068099975586, -4.661393165588379, -0.6063627600669861, -1.0800254344940186, 1.9053113460540771, 3.841723918914795, -2.0327646732330322, 3.531757116317749, 1.5793616771697998, 2.8794703483581543, -0.7546291351318359, 2.779088258743286, -3.990338087081909, 1.5041561126708984, 0.5195947289466858, -1.848379135131836, -3.92055344581604, -1.7191497087478638, -0.8328051567077637, 0.9544196128845215, 0.8512920141220093, -2.7530953884124756, -1.121970534324646, 0.8316019177436829, 0.7261781096458435, -2.5702786445617676, 0.5591542720794678, 1.108652114868164, -3.738286256790161, -0.6757689714431763, 2.8580434322357178, -2.287776231765747, 3.059936046600342, -1.3202040195465088, -3.1567435264587402, -1.013227105140686, -1.642578125, 3.620502471923828, -1.0964442491531372, 1.878212809562683, -0.06006920337677002, -0.8384664058685303, -1.16851806640625, -0.19636347889900208, -1.2742373943328857, 0.9392058253288269, 0.4190453290939331, -0.6013721823692322, -2.2906620502471924, -0.9476056694984436, 0.03206611052155495, -4.230955123901367, -3.7840869426727295, 0.972449541091919, -2.0119504928588867, 3.8769116401672363, 3.8220317363739014, -4.055276870727539, -1.982163429260254, -0.8332914113998413, -0.8756736516952515, -3.1998186111450195, -1.53450345993042, -3.7573702335357666, 0.2330131232738495, -0.500831663608551, 1.2118111848831177, 0.40763893723487854, -0.10507833957672119, -0.5699079632759094, 1.130811333656311, 3.1774134635925293, 4.386042594909668, 2.7929742336273193, -2.1516478061676025, 0.47776105999946594, -2.1504883766174316, 2.947906494140625, -1.5409233570098877, 0.6535136103630066, -0.4942367672920227, 0.370994508266449, 1.321653962135315, -0.013405133038759232, 0.86809241771698, 3.1496851444244385, -2.0773425102233887, 2.153491735458374, 0.676913857460022, -1.448371410369873]"
Закупай «ЖЖетоны»,opencorpora,"[0.6268023252487183, 2.7610738277435303, -2.2826955318450928, -3.2135672569274902, -0.8732569217681885, -5.474287033081055, -3.6705305576324463, 3.6575262546539307, -0.0194700974971056, -5.106197357177734, -5.606969356536865, -3.5107929706573486, -0.7526290416717529, -0.08669697493314743, 0.36515167355537415, 1.9584698677062988, -4.710618495941162, -3.5356431007385254, 3.1731996536254883, 4.202883720397949, -1.1593598127365112, 1.741688847541809, 2.170675754547119, -5.371145248413086, 1.1371959447860718, 0.3461775779724121, -1.2749943733215332, 0.2862526476383209, 1.7003957033157349, -3.3173723220825195, 0.9804620146751404, 1.963128685951233, 1.1842230558395386, 0.849463939666748, -0.6300045847892761, -2.9424123764038086, -2.656615734100342, 1.1917343139648438, 1.798795223236084, 3.2906603813171387, 0.5386144518852234, -2.5778136253356934, 1.1039061546325684, -3.948838710784912, -1.16262686252594, -2.092951536178589, -3.627136468887329, 0.561389148235321, 0.7673628926277161, 2.0429067611694336, 4.393782138824463, -0.5930454730987549, 1.3204052448272705, -4.8669867515563965, 2.5167360305786133, 0.1692602038383484, -1.8351407051086426, 0.1385323852300644, 3.270742416381836, -2.273481607437134, -2.725205898284912, 1.4876892566680908, -1.9969598054885864, 0.7354932427406311, -0.6627286076545715, 4.453278064727783, 1.9703034162521362, 1.1490684747695923, -1.5668150186538696, -2.725153684616089, -1.7320183515548706, -1.1516450643539429, -6.035792827606201, -0.6574370265007019, 1.3336979150772095, 1.3855621814727783, -0.3699839115142822, -0.594061553478241, -3.199704647064209, -0.01628037728369236, 1.305341362953186, 4.882046222686768, 0.5448290705680847, -0.2752072811126709, 0.6412050127983093, 3.3985707759857178, -1.8595507144927979, -0.5874559879302979, -0.7145510911941528, -2.5038115978240967, 1.1517994403839111, -1.2797104120254517, 5.797519207000732, -2.5943946838378906, -2.191479206085205, -1.245032548904419, -1.7396001815795898, -2.383453369140625, -1.1704152822494507, -1.4252465963363647]"
22979 Доллар обновил трёхгодовой минимум,opencorpora,"[3.4050533771514893, 4.2725911140441895, -1.7498598098754883, -1.567755937576294, -3.1708006858825684, -0.39558976888656616, -2.899092197418213, 5.563540935516357, -0.36298906803131104, -1.7268421649932861, -2.3991401195526123, 1.0461949110031128, 0.23484334349632263, 1.2372244596481323, -0.8958442211151123, 1.5884604454040527, -1.0941176414489746, -1.0132441520690918, -2.3351449966430664, 0.567732572555542, -4.661862850189209, -2.066542148590088, 3.090235710144043, -1.5818936824798584, 0.01520322822034359, 2.4094479084014893, 0.784228503704071, -1.2056894302368164, -6.516845226287842, 0.12375590205192566, -0.9816483855247498, -0.334873765707016, 0.00645027169957757, -0.7333762645721436, 2.2458860874176025, 0.3241707980632782, 0.900219738483429, 4.4224324226379395, -1.9170026779174805, 0.7917121052742004, 3.261174440383911, -0.9657379984855652, 4.535980701446533, -2.0010111331939697, 0.22702953219413757, -0.7651330828666687, -5.765842437744141, -1.4127709865570068, -1.34109628200531, 4.954301357269287, 3.9711596965789795, -2.983963966369629, 0.01808798313140869, -4.607832908630371, 1.5282608270645142, 0.223012313246727, -0.6410329341888428, 1.0792927742004395, -0.012887097895145416, -6.580587863922119, -5.020280838012695, -4.113694190979004, -1.732463002204895, -1.523551344871521, -3.5347321033477783, 1.6534512042999268, 1.7156239748001099, 0.13817061483860016, 4.415655612945557, 0.944080650806427, 2.109747886657715, -2.7838211059570312, -3.1932778358459473, 0.19779787957668304, 2.0879483222961426, 0.1260382980108261, 0.06224643439054489, 4.013046741485596, -1.7833657264709473, -1.701161503791809, -5.52672815322876, -2.2973904609680176, -2.1934452056884766, 0.5508700609207153, -1.042371392250061, 5.105085372924805, -0.6337284445762634, -0.6190990805625916, 0.5280518531799316, 2.1328368186950684, -1.1102858781814575, -3.3965554237365723, 3.1723010540008545, 2.8053555488586426, 4.178725242614746, 1.6025652885437012, 0.7016391158103943, -2.0530846118927, 3.986849546432495, 1.650926113128662]"
22504 Путём Каддафи,opencorpora,"[-1.1959270238876343, 1.4373407363891602, 1.3656229972839355, 0.5447484850883484, -1.0689270496368408, -3.126102924346924, -0.8836150765419006, 5.534305095672607, 2.291045904159546, 0.16751894354820251, -3.3106648921966553, -0.6615357995033264, 1.3811770677566528, 1.4393725395202637, -1.6820008754730225, 0.059036143124103546, -0.0876048356294632, -1.6426112651824951, 0.5468493103981018, -1.5003690719604492, -5.8838090896606445, -0.36148402094841003, 0.8763825297355652, -2.165346622467041, 1.3485996723175049, -1.8482673168182373, -4.205132484436035, -2.8796885013580322, 4.762550354003906, -1.874499797821045, 3.8613765239715576, -3.032407522201538, 0.9539713859558105, -1.3075239658355713, 0.627304196357727, -3.7796130180358887, 2.3835153579711914, 2.513406753540039, -3.733839511871338, -0.2982441186904907, -1.2464874982833862, -1.6763345003128052, -3.5625672340393066, -0.913172721862793, 1.166516661643982, 1.0118610858917236, 0.15067800879478455, 3.714542865753174, -3.4186642169952393, 5.596748352050781, 4.7408447265625, -3.681776762008667, 3.05562424659729, -1.6530327796936035, -3.634545087814331, 3.079209089279175, 4.802333831787109, -1.4370824098587036, 2.299084424972534, -1.2659918069839478, 0.5055189728736877, -3.3751561641693115, 2.8100762367248535, -0.12027642875909805, -2.5933094024658203, 1.9073141813278198, -0.8532447814941406, -0.5727048516273499, -0.40904754400253296, 0.06330347806215286, 0.5322426557540894, 2.00559663772583, -3.2947096824645996, -0.24494290351867676, 1.816232681274414, -1.344765305519104, -0.5130608677864075, 1.989517092704773, -2.18556547164917, -2.1618425846099854, 0.3667865991592407, 3.0513675212860107, 0.3655936121940613, -0.06329226493835449, 1.1618400812149048, 4.547679901123047, 1.3145934343338013, 3.4860332012176514, -0.8556949496269226, 0.5704269409179688, -0.5057311654090881, -3.5906810760498047, 1.914381980895996, 6.033177375793457, 0.0475597009062767, 1.307608962059021, -2.5815136432647705, -0.5691937804222107, -0.6970807313919067, -0.5935958027839661]"
8212 Кубик Рубика заменит шарик Рубика,opencorpora,"[2.3955578804016113, 1.0822020769119263, -1.5213074684143066, -4.233137607574463, -0.10142458975315094, -1.1598564386367798, 0.5501428246498108, 6.304152488708496, -2.8857195377349854, 2.8365280628204346, -2.6782495975494385, -4.281485080718994, -2.2339046001434326, 2.1191422939300537, 3.5823426246643066, 0.3542023301124573, 0.36555492877960205, 2.4174575805664062, 0.893987238407135, 1.7504148483276367, -0.8396093845367432, 0.9919293522834778, 0.1605117917060852, -4.203196048736572, 0.022008530795574188, 0.35658201575279236, -1.9235600233078003, 0.7729780077934265, -1.3445932865142822, 2.013136148452759, -0.7069615721702576, -1.5506631135940552, 1.0462678670883179, 2.983823537826538, 1.3498694896697998, 1.101212739944458, -0.6710271835327148, -1.088093876838684, -4.354440689086914, -4.859706878662109, -1.0622926950454712, -0.5161526203155518, 0.1141587570309639, -0.3381199836730957, 4.903361797332764, 0.3534518778324127, -1.624300241470337, 3.4194023609161377, 4.364757537841797, -1.8330063819885254, 0.41634848713874817, -4.015285491943359, -0.6034605503082275, 1.6533159017562866, -2.6281211376190186, -0.49959805607795715, 2.036963939666748, 0.2612898647785187, 0.1176397055387497, -2.591057300567627, -1.6965298652648926, 1.654085397720337, 0.04622510448098183, -1.3524516820907593, -1.6328437328338623, 0.4462953209877014, 2.1944541931152344, -2.8527474403381348, 0.845612108707428, -1.0688989162445068, 0.16503864526748657, -2.8642537593841553, -3.095369338989258, 3.2762434482574463, 1.3921412229537964, 1.1886999607086182, -2.0465574264526367, -0.4470744729042053, -1.4538377523422241, 0.2718004286289215, -3.146602153778076, 1.3114802837371826, 5.531436920166016, 2.1546847820281982, -3.0642826557159424, 6.362306594848633, -2.1249451637268066, -1.5633466243743896, 3.436607599258423, 0.19255882501602173, -0.4320344030857086, 2.2319552898406982, 2.364654064178467, -0.8989911675453186, -0.19854798913002014, 0.8392488360404968, -0.930133581161499, -2.1486101150512695, 1.8797680139541626, -0.132989764213562]"
"23884 Ливийские власти считают, что ордер на арест Каддафи не имеет юридической силы",opencorpora,"[0.266812264919281, -1.3764160871505737, 0.09113392978906631, 2.281879425048828, -1.7000548839569092, 1.6612087488174438, 2.426163673400879, 1.7947170734405518, 4.679101943969727, -1.722672700881958, 2.0408499240875244, 1.5772156715393066, -1.1375303268432617, -3.0007801055908203, 0.06937073171138763, -0.4375193417072296, -3.819262981414795, -0.3718523383140564, -3.320345878601074, -0.07991781830787659, -5.46899938583374, -2.8578011989593506, -6.396923542022705, -6.979172706604004, 4.178211212158203, -0.44611504673957825, 0.7503886818885803, 0.026913907378911972, -2.3908393383026123, 0.9482380747795105, -1.122412919998169, -0.7632466554641724, 0.4715196192264557, 3.0638434886932373, -1.8608051538467407, 0.2603130340576172, 3.143178701400757, -1.1301852464675903, 0.7100318074226379, 3.5687687397003174, -1.5518715381622314, -3.635608673095703, -4.858433246612549, 2.5399043560028076, -1.1087796688079834, -1.6992428302764893, 3.0748322010040283, -1.3262676000595093, -2.9420602321624756, 3.9008240699768066, 2.355168342590332, -2.665440082550049, 2.4853055477142334, 1.2351502180099487, -3.9479146003723145, 3.0739572048187256, 0.20449715852737427, 2.4167418479919434, 3.2910051345825195, -0.7805490493774414, -2.918609857559204, 1.2145533561706543, -0.950259804725647, -0.704664945602417, -5.143564701080322, 1.096272587776184, -2.5698254108428955, -0.38861140608787537, 0.9624460339546204, -1.5912280082702637, 3.7827470302581787, -3.527287006378174, -3.85184383392334, -1.0854766368865967, 2.5994925498962402, 0.975551426410675, 1.4958289861679077, 2.44720196723938, 1.5323565006256104, 1.6526769399642944, 4.588204860687256, 0.9200837016105652, 0.6107016205787659, 1.5995328426361084, 1.7065703868865967, 1.946130633354187, -1.426376223564148, 1.3897126913070679, 0.579329788684845, -1.6319217681884766, 2.8291738033294678, -0.26662707328796387, 6.879316806793213, 2.6179873943328857, 2.133453130722046, 4.251285552978516, -2.325951099395752, -1.1510192155838013, 0.8965853452682495, 3.411731719970703]"
Российское государство взялось за цены на лекарства,opencorpora,"[-0.20035022497177124, 1.0784931182861328, -3.1984643936157227, 1.0710880756378174, 1.5326348543167114, -10.837727546691895, -5.0877299308776855, -0.45778635144233704, 3.3104138374328613, 1.581204891204834, 3.528002977371216, -1.8591078519821167, -1.998935341835022, 3.8764617443084717, -0.5353847742080688, 0.7114433646202087, -2.7260801792144775, 5.891473770141602, -3.6869683265686035, -0.8758956789970398, -2.3153252601623535, -0.9686306118965149, 1.0294671058654785, -5.426907539367676, -1.9459291696548462, 0.37860366702079773, -0.4470813572406769, 3.70845627784729, -1.385664701461792, -1.4913808107376099, 1.314796805381775, -2.7797067165374756, -2.600104570388794, 2.9234273433685303, 1.2287019491195679, -1.163024663925171, -0.09923554956912994, -6.0428900718688965, 0.7065649032592773, 4.190006256103516, 3.2980453968048096, -6.055535316467285, -5.265066623687744, -1.2911293506622314, -3.0738863945007324, -4.067742347717285, -4.6655449867248535, 0.6406527161598206, -0.9723722338676453, 6.081991195678711, 2.2661094665527344, -3.202495813369751, -1.8149185180664062, -2.6247053146362305, -3.7330141067504883, 2.300794839859009, -2.274963617324829, -0.1352982074022293, 4.690559387207031, 0.5899425148963928, 0.4346771240234375, -3.0964722633361816, -0.21084806323051453, -2.5786218643188477, -3.3922247886657715, -2.7786812782287598, 1.3708199262619019, 4.808680534362793, 0.6806119680404663, -0.31087517738342285, 0.20138688385486603, -1.0936461687088013, 0.31430160999298096, -1.1227706670761108, -0.7016919255256653, -1.001906156539917, -2.0781803131103516, 2.81289005279541, -0.7113938927650452, 2.686554193496704, 3.9338197708129883, -3.397808074951172, 1.875472903251648, -1.3485925197601318, -0.2577078342437744, 6.284400939941406, 1.2907764911651611, 0.5036506056785583, -0.8133665323257446, 2.4331843852996826, -0.2719278335571289, -1.028944969177246, 1.2595747709274292, -0.24613358080387115, -0.696556806564331, -1.6611865758895874, -3.727402448654175, -1.2719849348068237, 2.1330502033233643, 5.859659194946289]"
Морская блокада,opencorpora,"[-2.409987688064575, 1.0690914392471313, 0.37207844853401184, -1.39705491065979, -3.6534037590026855, 0.8733375072479248, -4.727800369262695, 1.6882396936416626, -0.2106427550315857, -0.8568292856216431, -3.3871426582336426, -0.5858652591705322, 1.4995014667510986, -5.280965328216553, 1.257752776145935, -0.029280241578817368, -4.152759075164795, -0.5524962544441223, 3.20796275138855, -0.15561158955097198, -4.4378275871276855, -0.1335609257221222, -0.49946528673171997, 0.17316262423992157, -1.6982955932617188, 1.2592644691467285, -5.467686653137207, 7.182039260864258, 0.22357404232025146, -0.8765096068382263, 1.019137978553772, -1.254199504852295, -1.3104126453399658, -0.4531615078449249, 3.3128039836883545, -0.2766055762767792, -0.8664167523384094, 2.5084569454193115, 1.859758973121643, 1.9025574922561646, -2.4818167686462402, -2.888577461242676, -0.6446089148521423, 0.03588195890188217, -0.7260341048240662, 3.235902786254883, -1.6234904527664185, 2.1382923126220703, -2.4888787269592285, 3.4666249752044678, 1.091353178024292, -5.281689167022705, -2.924309015274048, -0.09186770766973495, 0.2979617714881897, 2.537287712097168, 1.7005846500396729, -1.9379217624664307, 2.1372644901275635, 0.15175281465053558, -1.1763659715652466, -2.373284339904785, 0.4804740846157074, -0.21543261408805847, -1.4729278087615967, 4.973309516906738, -2.299100399017334, 3.0172243118286133, 5.123760223388672, -1.906744360923767, -0.8272942900657654, -1.7007044553756714, -1.2298564910888672, 4.389257431030273, 6.988375663757324, -2.4095654487609863, -1.5234277248382568, -4.012942790985107, -0.8532879948616028, 2.9105758666992188, 0.36727914214134216, -4.649206638336182, -2.2318828105926514, 0.01026973407715559, 6.062593460083008, 3.3868837356567383, -3.350277900695801, 0.24210835993289948, -1.3161805868148804, -0.9879905581474304, 1.2342616319656372, 1.5236315727233887, 2.385157346725464, 4.031890869140625, 1.3344504833221436, -4.673180103302002, -2.8797807693481445, -0.10994119197130203, 0.9705907106399536, -4.176048278808594]"
Косцюшко (гора),opencorpora,"[-0.3957398533821106, -1.6152441501617432, -0.6650758385658264, -1.6251121759414673, -0.23784798383712769, -0.6682350635528564, 0.909832239151001, 1.6316699981689453, -6.207258224487305, -4.228691577911377, -5.407284736633301, 1.5463685989379883, -0.9879291653633118, 0.24291858077049255, -0.6930198669433594, -5.876546382904053, -1.989309549331665, 0.22809366881847382, 0.4113592505455017, 1.7691164016723633, 2.226858377456665, 1.987705945968628, 2.581818103790283, -1.9970614910125732, -1.7140758037567139, -0.01066663023084402, -1.4265412092208862, 2.385509490966797, -1.8571298122406006, 3.305922031402588, 3.3905208110809326, -1.8989460468292236, 2.641406297683716, 1.8905537128448486, 5.450652599334717, -3.4066507816314697, 2.1418373584747314, -2.581235647201538, -1.7007663249969482, 2.096158981323242, -2.438642978668213, 2.9721806049346924, 0.4518681764602661, -3.671673059463501, 2.2106709480285645, 0.8607944846153259, -0.24013683199882507, 1.817294716835022, -1.2839010953903198, 1.0636147260665894, 0.1750962734222412, -0.42386510968208313, 1.2418389320373535, -2.742401599884033, 0.9713519215583801, -1.3771761655807495, 1.3446099758148193, -0.8832315802574158, -0.8164578080177307, -3.38032865524292, -2.1142187118530273, -3.867271661758423, -0.6017727851867676, 0.5384002923965454, -5.678946018218994, -0.015398298390209675, -2.365968942642212, -1.7084522247314453, 1.782094955444336, -2.794487237930298, 0.7506856918334961, -1.0380127429962158, -3.0242972373962402, 2.1653921604156494, 3.0975708961486816, -1.384806752204895, 0.35305342078208923, 2.9447574615478516, -0.6710972189903259, 1.3174041509628296, 1.3125052452087402, 0.22861914336681366, 0.25136852264404297, 2.2681729793548584, 3.7337992191314697, 4.379283905029297, 0.4461771845817566, 2.733219623565674, 0.16174708306789398, 2.663132667541504, 0.021156152710318565, 0.9011401534080505, 2.729118824005127, 0.34414753317832947, -2.5324690341949463, 2.5249109268188477, -1.605647325515747, -0.4997153878211975, 5.999430179595947, -0.3835970461368561]"
38722 Милый монстр,opencorpora,"[1.6667431592941284, 0.08858662843704224, -2.0049915313720703, 2.5690391063690186, -1.5610829591751099, -5.142178535461426, 0.7865334153175354, 0.22485710680484772, 0.6049383282661438, 0.3650326132774353, -2.923157215118408, -5.839833736419678, 0.27580970525741577, 0.3721928894519806, 3.7103254795074463, -1.5574872493743896, -2.9918506145477295, 0.026227496564388275, 1.0625770092010498, 2.4127352237701416, 0.6939597725868225, 1.0977140665054321, 1.0671254396438599, 0.5889341235160828, 1.3551630973815918, -4.278781414031982, -1.6965045928955078, -1.8829833269119263, -4.330955982208252, -0.4784201383590698, 1.6408910751342773, -2.308849811553955, 2.1747255325317383, 0.9573031067848206, -0.9967845678329468, -1.0366969108581543, 5.755509853363037, -1.9298404455184937, -2.92266845703125, 1.3758504390716553, -0.6064910888671875, -1.7598483562469482, -0.43867796659469604, -3.6392383575439453, -0.1952396184206009, -3.108609914779663, -0.6606131792068481, 1.0696150064468384, -3.561016082763672, 1.8233044147491455, -0.4995808005332947, -2.472158908843994, 4.054940223693848, -2.946681499481201, -1.5515087842941284, -0.10334120690822601, 0.7286723852157593, 0.4891199469566345, -2.1323580741882324, -2.442363739013672, -1.6075767278671265, -0.5996254682540894, 1.0108319520950317, 0.6365705728530884, -2.084656000137329, 2.833996295928955, 3.351759433746338, 0.35347500443458557, 1.7201520204544067, 2.2097718715667725, -0.3967568576335907, -1.9983315467834473, -0.8625077605247498, 3.674677848815918, -0.8465774059295654, 0.5589621067047119, -0.5308201313018799, 1.6594709157943726, -0.17403072118759155, -2.386162519454956, 0.5904971957206726, 2.7985167503356934, 3.6558163166046143, 1.0078186988830566, 0.4997180700302124, 2.5165772438049316, 2.0431554317474365, 0.4803165793418884, -6.666812896728516, -1.4479583501815796, 7.1419596672058105, 1.5085690021514893, -0.344038188457489, 1.3919659852981567, 0.9095351696014404, 1.8272429704666138, 0.6917405128479004, -1.7314202785491943, 3.3141660690307617, -1.2728452682495117]"
Бессрочная голодовка Михаила Ходорковского,opencorpora,"[-0.9340053200721741, 1.0652844905853271, 3.656545400619507, 3.854556083679199, 0.6852318644523621, -6.6305975914001465, -1.45550537109375, 5.05323600769043, -3.8943369388580322, 2.4149553775787354, -3.4783363342285156, 0.5535790920257568, -0.36665078997612, 1.7937991619110107, 3.102648973464966, -7.634901523590088, -1.017591953277588, -2.7713406085968018, 2.4902589321136475, 1.480893850326538, -4.257829666137695, 2.5604026317596436, 0.11786076426506042, 0.9405703544616699, 3.8103578090667725, -3.3082354068756104, 1.487953543663025, 0.09211849421262741, -2.5153768062591553, -0.4014747440814972, -1.4701036214828491, -0.013134714215993881, -0.13679304718971252, 4.9665303230285645, -1.0864055156707764, -2.002882480621338, -0.019359193742275238, 2.6757640838623047, -1.9289041757583618, -0.9427619576454163, -2.1512949466705322, -1.1869428157806396, -4.154556751251221, 0.7398121356964111, 0.23620589077472687, 6.304166793823242, -2.0591559410095215, 0.35004061460494995, -1.2155600786209106, 6.506156921386719, 2.669306516647339, -0.9090380668640137, 0.3895600438117981, 0.01217093039304018, -2.2198054790496826, -2.044534683227539, -1.05144202709198, 0.39469408988952637, 4.964324951171875, -2.1421751976013184, -0.3893183469772339, -1.9895975589752197, -1.2251437902450562, -0.947329580783844, -0.58726567029953, 3.9815824031829834, 0.17178723216056824, -1.5063494443893433, -0.4873288571834564, -1.6474179029464722, -1.9749863147735596, 1.74351966381073, -0.11953739821910858, -0.5255375504493713, -1.7206696271896362, -0.19608406722545624, 1.0435501337051392, 1.1612036228179932, 1.3488632440567017, 2.208801746368408, 6.25584602355957, -0.3561731278896332, -0.33805620670318604, 3.562082290649414, -0.1285172700881958, -1.2580808401107788, 2.6498377323150635, 2.323359251022339, -7.382236003875732, -0.9254416227340698, -4.037877082824707, 0.6671290397644043, 5.338066101074219, -1.2943469285964966, -0.8999267816543579, -1.3115333318710327, -0.8012622594833374, 0.5166069865226746, -1.85101318359375, -1.4209109544754028]"
Статья 52. Принятие на учет граждан в качестве нуждающихся в жилых помещениях,opencorpora,"[-6.104262351989746, -0.08037171512842178, -6.075778484344482, 1.3284194469451904, -1.9268031120300293, -1.9745895862579346, 5.325466156005859, 5.255621910095215, -5.004450798034668, 2.1264452934265137, 0.35825738310813904, 4.515439033508301, -1.9179493188858032, 2.1488542556762695, -2.3123631477355957, 1.8980815410614014, -1.3253942728042603, 0.814106822013855, 3.8246965408325195, 0.8129368424415588, -0.9467973113059998, 2.2072641849517822, -0.13278478384017944, -0.48826318979263306, 5.336938858032227, 6.065953254699707, -5.5438385009765625, -0.2907237708568573, -2.4611992835998535, 8.676852226257324, -2.975785255432129, 1.6396831274032593, 0.23697204887866974, 6.4842376708984375, 2.27014422416687, -1.1285673379898071, -0.09509386122226715, 2.853447675704956, 0.21444769203662872, 2.9072160720825195, 1.2240238189697266, 2.5024945735931396, 3.054487466812134, 0.22385045886039734, -9.354785919189453, -7.363516330718994, 1.835435390472412, -4.3193511962890625, -2.883406162261963, 0.5792580246925354, 2.171638250350952, -6.653107643127441, 5.863437175750732, -3.2673981189727783, -5.396587371826172, 1.5572148561477661, -0.6841116547584534, -6.990865230560303, 0.9970095753669739, -0.3573266267776489, 0.585517406463623, -2.287430763244629, -2.7958250045776367, 0.054144930094480515, -0.539867639541626, 4.423758029937744, -1.0224723815917969, -1.9197546243667603, 0.18128223717212677, -4.0912370681762695, -3.359109878540039, -6.707434177398682, 0.7079893350601196, -3.5213797092437744, -4.971704006195068, 8.983830451965332, -0.5067756175994873, -0.8368379473686218, 0.6366399526596069, 11.6060209274292, 5.576513290405273, -7.674126148223877, -1.2155505418777466, -0.6902279853820801, -0.39993754029273987, 4.163160800933838, -4.585356712341309, 1.4748890399932861, 1.9504321813583374, 1.4292558431625366, 1.041678547859192, -1.279160976409912, -0.13793665170669556, -8.70089054107666, 3.737943410873413, 1.1888203620910645, -4.236706733703613, -3.3119051456451416, 0.3462700843811035, -4.8158860206604]"
