name,source,vectors
Рецепт:Плов с айвой изюмом,opencorpora,"[-1.191263198852539, -2.634284734725952, -2.4784655570983887, -0.6187049746513367, -0.2442409098148346, -0.38774168491363525, 1.229987382888794, 2.156607151031494, -2.75380539894104, 1.2945150136947632, -0.6516923904418945, -0.22560060024261475, -0.22957485914230347, -1.174000859260559, 0.15487904846668243, 0.7010971903800964, -1.60269033908844, -0.27810001373291016, -0.8368242383003235, -1.4565036296844482, -1.8528785705566406, -1.1771739721298218, 0.13243122398853302, -1.6089913845062256, 1.9730464220046997, 3.3996777534484863, -0.7426676750183105, -0.8050594925880432, 0.5061973333358765, 0.23375457525253296, 0.8421088457107544, 1.721852421760559, -0.5223910808563232, 2.1982080936431885, 0.1238950788974762, -1.9431196451187134, 0.8649048805236816, 1.2662538290023804, 0.5779762268066406, 0.5215199589729309, -0.5348781943321228, 0.11428435146808624, 0.8133697509765625, 0.9025402069091797, 0.6390215754508972, 2.0582380294799805, -0.9755856990814209, 1.0904901027679443, -4.0189127922058105, 1.9058564901351929, 1.6821415424346924, -1.8105219602584839, -0.24497447907924652, 1.5681825876235962, 0.9948773384094238, -1.2631787061691284, -2.1038544178009033, 1.4707993268966675, 1.7785261869430542, -1.244422197341919, -3.906463861465454, -1.5196137428283691, -1.867177128791809, -0.058612942695617676, 1.4540436267852783, -0.6648272275924683, 0.7845829725265503, 1.872165560722351, -0.6967788338661194, -1.2287652492523193, 0.26915040612220764, -1.7813150882720947, -0.9471891522407532, -0.02433023788034916, 1.8056223392486572, 2.735269784927368, 2.8564846515655518, 2.262836217880249, -0.4299515187740326, 0.7891197204589844, 1.7073835134506226, 3.875032663345337, 1.6445400714874268, -1.1245179176330566, -0.46887025237083435, 1.9038931131362915, -0.1499081552028656, 2.0331764221191406, -1.38612961769104, 0.16478174924850464, -0.8272621631622314, -0.0628783255815506, 1.0842773914337158, 0.707163393497467, 0.2674909830093384, 2.1106510162353516, -0.0901789516210556, -0.029437728226184845, -1.2203946113586426, -0.20380829274654388]"
044074 Че сказать-то хотел,opencorpora,"[-1.3194708824157715, 0.15803296864032745, 1.7958601713180542, 0.8980274796485901, -1.8326528072357178, 1.1707888841629028, -0.22698289155960083, -0.675605833530426, -0.5262539982795715, 1.2162251472473145, 0.5131539702415466, -2.14947509765625, 2.4389402866363525, -1.9066239595413208, 1.9841865301132202, -1.1226774454116821, -2.432079792022705, -1.0521291494369507, 0.5822312235832214, 0.2900553047657013, -0.4407214820384979, 1.6912175416946411, -0.719613254070282, -2.72855806350708, 1.3203814029693604, -2.878923177719116, -2.3902437686920166, 0.5893266201019287, 0.225097194314003, -0.9174821376800537, 3.1519501209259033, 0.33406761288642883, -0.11634316295385361, 3.4374520778656006, -0.45529234409332275, 4.106217384338379, 2.387012243270874, 2.7539796829223633, 0.6067822575569153, 1.3259438276290894, -1.7929280996322632, 1.446061372756958, 0.9460035562515259, 0.6612347364425659, 1.559454083442688, 1.9236209392547607, -2.3090245723724365, -3.151207208633423, -2.447899103164673, 1.35494065284729, 1.486380696296692, 1.4701329469680786, -3.0967822074890137, 1.3370541334152222, -2.8448545932769775, 4.008213996887207, -3.2763125896453857, 3.682913064956665, 0.38644111156463623, -2.794623851776123, -0.761821448802948, -2.18557071685791, -5.214191913604736, -2.084652900695801, -0.07468143105506897, 1.4577383995056152, 1.0756756067276, 0.0587187260389328, 2.8529698848724365, 1.4301320314407349, 1.8331667184829712, 0.40383172035217285, -1.0310077667236328, -4.316256999969482, 0.5727423429489136, 0.5080884695053101, 0.923719048500061, -1.932486653327942, 2.0899717807769775, 2.6714375019073486, -0.24634258449077606, 1.2517248392105103, 3.4692020416259766, -3.0987424850463867, -0.887355625629425, 4.220906734466553, 0.6711350083351135, 0.1723499894142151, -4.344760417938232, -2.5996251106262207, 0.1355578750371933, -2.156287670135498, -1.2645004987716675, -0.7728142142295837, 1.7723690271377563, 4.609006404876709, 0.8733704686164856, -0.2530899941921234, 0.31794658303260803, -3.167065143585205]"
Заключение,opencorpora,"[-1.8661646842956543, 2.292799711227417, -0.8524270057678223, 2.69458270072937, 2.2349302768707275, 1.5059155225753784, -2.969839334487915, -0.807614803314209, -2.6379966735839844, 2.4860715866088867, -2.7722575664520264, 0.9934528470039368, -3.3844568729400635, -1.3308652639389038, -1.0252065658569336, -1.0780549049377441, -2.489079236984253, 0.3375106751918793, -0.7054730653762817, 4.422968864440918, -0.5650485754013062, 5.213918209075928, -5.5580058097839355, -2.8152692317962646, 3.7304980754852295, -2.7160723209381104, -1.305066466331482, 3.478778600692749, -4.1238555908203125, 3.2411999702453613, -0.3145398795604706, 4.808860778808594, -0.20609773695468903, 6.934284687042236, -0.41168779134750366, 2.4022648334503174, 0.6681187152862549, 2.1439049243927, -1.4566985368728638, 1.61775541305542, 1.9082611799240112, 0.5808352828025818, 0.9515789747238159, -1.5412582159042358, 2.246992349624634, -2.3656198978424072, 0.1389855593442917, 0.8745383024215698, -3.5562617778778076, -0.5265108346939087, 3.8564834594726562, 1.2550327777862549, -2.5670180320739746, -0.8159875273704529, -5.074068069458008, -0.16948869824409485, 1.484184741973877, -1.3701632022857666, 3.2585155963897705, 0.3197377920150757, -1.7293682098388672, -0.657943844795227, -3.713873863220215, -1.396821141242981, -0.6703574657440186, 0.5646747946739197, -1.293493628501892, 1.8790702819824219, 0.8233304619789124, -2.081480026245117, -1.8815809488296509, 0.5418121218681335, -4.144705772399902, -0.9746794700622559, 4.378847599029541, -3.5143632888793945, 0.12250932306051254, 1.5987696647644043, -2.3456192016601562, 0.8010785579681396, -2.54170560836792, -1.3363385200500488, 2.0915281772613525, 1.847087025642395, 2.3143599033355713, 4.572415351867676, -0.3286021649837494, -2.4176177978515625, -0.7755331993103027, 5.294011116027832, -0.40552088618278503, -3.064068078994751, 2.87699818611145, 1.7713735103607178, 1.5400196313858032, 5.325143337249756, 1.5801537036895752, 0.14433646202087402, -0.010100537911057472, -0.017301462590694427]"
Алкоголь порождает рак горла,opencorpora,"[-2.1456661224365234, 1.754122257232666, -4.390791416168213, 0.08460962772369385, -0.7373349666595459, -0.1538812816143036, 1.3679381608963013, -0.22182780504226685, -3.487301826477051, 3.794611930847168, -1.8356024026870728, -0.433409184217453, -3.440218210220337, 1.0399606227874756, 0.46621447801589966, -2.900042772293091, -2.2515628337860107, 1.1938302516937256, 2.9832582473754883, 0.2876083254814148, -4.007837772369385, 0.8932501673698425, 2.4551939964294434, -0.17665402591228485, -1.8639037609100342, -4.1667375564575195, -1.0238261222839355, 1.4068164825439453, -2.1457061767578125, -4.441996097564697, 4.771616458892822, 0.8242353200912476, 1.2605500221252441, 6.713817119598389, -0.1408252716064453, -3.6658663749694824, 0.19568023085594177, 0.0497877337038517, 2.488419532775879, 1.1235731840133667, -1.5396573543548584, -0.6966761946678162, 0.9796063899993896, -1.5481351613998413, -0.6116081476211548, 0.9553543329238892, -4.648440837860107, 0.013179938308894634, -1.6855820417404175, 2.0162036418914795, 1.4329878091812134, 3.1880834102630615, -4.329529762268066, 1.244452714920044, -2.962209939956665, 0.360476553440094, -3.3115155696868896, 1.6909656524658203, 2.629263401031494, -2.4635980129241943, -3.695204734802246, 2.7448582649230957, 0.28970637917518616, 2.4058620929718018, -3.5094451904296875, -2.3093626499176025, 2.3182594776153564, 1.884207844734192, 1.8091294765472412, -1.9096853733062744, -0.6941224932670593, 0.21585720777511597, -4.37654447555542, -0.9951990842819214, 3.464370012283325, -3.467855215072632, 1.8281102180480957, -1.5721935033798218, 0.40171393752098083, 1.35985267162323, 2.2664172649383545, 3.124781608581543, 2.698686122894287, -1.615574836730957, 0.7086061835289001, 1.9524599313735962, -0.4521220624446869, -3.1859593391418457, -0.9942511916160583, 1.6064165830612183, -1.5658011436462402, -2.252889633178711, 1.075798511505127, -0.9991980195045471, 3.7036752700805664, -0.4895552694797516, 0.4765232801437378, -1.5325860977172852, 1.0178574323654175, -4.454823017120361]"
В Китае найдены останки малого пернатого динозавра,opencorpora,"[-3.423206090927124, 3.273648977279663, -0.3373607099056244, -1.9928300380706787, -0.5479339361190796, 3.743962526321411, -0.6711477041244507, 1.0899384021759033, -1.4815871715545654, 1.1976113319396973, -1.4920554161071777, -1.4480347633361816, 0.5998491644859314, -0.6793065071105957, 3.1682071685791016, -2.1234042644500732, -0.22641417384147644, -1.5071353912353516, 0.4505285322666168, 0.8882408738136292, -1.052586317062378, 4.811715126037598, 1.541513442993164, -1.4098304510116577, 1.6014807224273682, -3.420079231262207, -3.6170361042022705, 0.9374212622642517, 0.07449353486299515, 1.8875048160552979, 0.7712903022766113, 0.24482308328151703, -0.06278836727142334, 2.043897867202759, -0.7592082619667053, -3.281611680984497, 2.0393240451812744, 0.11210990697145462, 1.0436078310012817, 2.5686721801757812, -2.660756826400757, -2.8108084201812744, -0.12367872893810272, 2.8655309677124023, 3.166001558303833, 2.260470390319824, -0.5552366971969604, 2.6870312690734863, -1.8426042795181274, 5.349542617797852, 1.7159831523895264, 0.6535296440124512, -0.37548279762268066, 0.388225793838501, -2.2817885875701904, 0.4120924770832062, -0.6383904218673706, 0.4511432945728302, -1.0952831506729126, -3.903423309326172, -2.8152618408203125, -1.3269201517105103, -2.4175198078155518, 2.3551647663116455, -5.680540561676025, 0.3986532986164093, -2.9530868530273438, -1.7840895652770996, -0.31642699241638184, 2.2582290172576904, 0.9659449458122253, -1.818223476409912, -1.9139412641525269, -0.10238072276115417, 1.9705008268356323, -0.4687417447566986, 2.908897876739502, 0.6145364046096802, -3.125715970993042, 1.8959633111953735, 2.2086613178253174, 2.871917724609375, 1.4191581010818481, -2.3699705600738525, -0.7681520581245422, 1.466376781463623, 2.5910017490386963, -3.0093460083007812, -1.278632402420044, 3.037848949432373, -0.06373686343431473, 1.9134020805358887, -3.9838626384735107, -1.6497634649276733, 0.8756017684936523, 3.612950325012207, 0.2270994782447815, 2.352485179901123, 1.59272301197052, -0.11481530219316483]"
Модельные уровни дискурса сетевых форумов,opencorpora,"[1.2067610025405884, 1.80094575881958, 1.828812837600708, 0.20858950912952423, -0.5134368538856506, -4.288151264190674, 0.387145072221756, 2.063767910003662, -4.896773815155029, -2.389631748199463, 1.3563469648361206, -3.268277883529663, 3.1225483417510986, -0.1449623852968216, 6.566676616668701, 0.6258195042610168, -3.625164747238159, 0.5346972942352295, -0.10855115950107574, 3.742530345916748, 0.5837212204933167, 1.8658063411712646, -5.605467796325684, -0.8097893595695496, 4.444307804107666, -1.4991400241851807, -3.5758678913116455, 4.635019302368164, -3.4067912101745605, 0.18365827202796936, 2.9254539012908936, 0.22803065180778503, 3.7830007076263428, 4.010706424713135, 0.19126546382904053, 1.0995683670043945, 1.4736566543579102, 0.936964750289917, 1.6544791460037231, -4.409023761749268, -0.6552380919456482, 1.3129634857177734, 1.1180440187454224, -0.5461538434028625, -0.5755895972251892, 2.7448883056640625, 2.443873643875122, 5.116168022155762, -3.958148717880249, 2.432812452316284, 3.4432854652404785, -3.642658233642578, 2.609023332595825, 0.28827333450317383, -1.2720458507537842, -2.6813437938690186, -3.796182870864868, 1.7205116748809814, -3.0268633365631104, 0.9838026762008667, -1.9877108335494995, -5.161449909210205, -5.401119232177734, 0.4553820490837097, -5.635063648223877, 2.6052639484405518, -0.8216415643692017, -0.1958087831735611, -0.4338807463645935, 1.239941954612732, -1.9572279453277588, -1.7803510427474976, -2.0407767295837402, -3.6286098957061768, 1.9465246200561523, -1.3738888502120972, 2.3708648681640625, -1.1320334672927856, 4.561305999755859, 1.9254775047302246, 0.6161722540855408, 0.8079646229743958, 4.780827522277832, -0.92164146900177, 1.2140305042266846, 0.41070306301116943, -0.6017917990684509, 0.18983255326747894, -5.06442403793335, 1.3484299182891846, -2.697833299636841, 1.2251533269882202, -6.113012790679932, -1.2248523235321045, 2.4098398685455322, 0.37547567486763, 4.501603603363037, -2.0269904136657715, 1.2213478088378906, -6.443340301513672]"
Скандал,opencorpora,"[2.9783668518066406, 3.5376291275024414, -1.3810867071151733, -0.5930782556533813, -1.378350019454956, 0.6493449211120605, -2.045605421066284, -1.2008659839630127, -0.37758150696754456, 1.3954036235809326, -2.721391439437866, 4.263467788696289, -0.22569039463996887, 0.7293661236763, -0.0999314934015274, -0.6093946099281311, 4.205748081207275, -2.3653693199157715, 0.28365638852119446, 4.487448692321777, -2.050163984298706, 5.836713790893555, 2.0794665813446045, 0.7963026762008667, 4.575674533843994, -1.8344247341156006, -1.8503427505493164, -4.496316909790039, -0.9559756517410278, 0.39425012469291687, 0.06516367942094803, -1.0210869312286377, -1.4271965026855469, -2.3566925525665283, 3.373450994491577, -1.8739614486694336, -2.106405258178711, 0.0034179920330643654, -5.4995527267456055, 0.7791455984115601, -0.5928335785865784, 1.445112943649292, 2.800384521484375, 2.4099841117858887, 0.5396949052810669, 0.9179438352584839, -3.939674139022827, -2.288046360015869, -5.035283088684082, 4.0226945877075195, 4.265130519866943, 0.5727047324180603, 3.9366538524627686, -2.2286806106567383, 1.0542688369750977, -2.369032382965088, -3.417769193649292, -0.3453638255596161, -1.4558063745498657, 1.2063387632369995, -3.9973196983337402, 2.871690511703491, -0.12067921459674835, -1.751245141029358, 0.19002428650856018, -0.4829477369785309, 0.3033624589443207, -1.3344885110855103, -0.48737168312072754, 5.202937126159668, -1.8476241827011108, 3.0213286876678467, -9.650449752807617, 3.0189013481140137, 0.4084271192550659, -2.1571218967437744, 1.7662252187728882, 3.962888717651367, 3.124988317489624, -0.3186078667640686, 5.9745259284973145, 2.5116238594055176, 3.855437755584717, -2.8640964031219482, -2.1026604175567627, 2.636712074279785, -2.6495914459228516, -3.316257953643799, -6.9452033042907715, 3.03721022605896, 0.017792196944355965, 1.098154067993164, 1.5946305990219116, 1.3565833568572998, 1.5239262580871582, -4.249054908752441, 0.6076479554176331, -3.383213996887207, 4.4092864990234375, -1.8782289028167725]"
13137 Рождество без оружия,opencorpora,"[-1.4493529796600342, 1.0854530334472656, 2.6442208290100098, -0.8289697170257568, 0.59901362657547, -0.7807313799858093, 2.222222089767456, -0.7346224188804626, 2.0359625816345215, -1.9012962579727173, 0.8096963167190552, 2.7181029319763184, 0.3501147925853729, 0.8404327034950256, 2.523723840713501, -4.270854949951172, -1.2444673776626587, -3.513170003890991, 4.637248516082764, -0.11419934034347534, -4.143477916717529, 2.096060276031494, 1.5779424905776978, -0.5691235661506653, 1.4718939065933228, -2.2355520725250244, -1.658359169960022, 4.389338970184326, -2.4445316791534424, 0.7431012988090515, 0.6534585952758789, -0.6704556345939636, 3.066223621368408, 2.2218587398529053, 1.9516762495040894, -3.8069992065429688, 2.199152708053589, -0.44538426399230957, -1.6540579795837402, 1.0846233367919922, -1.9631322622299194, 2.2835898399353027, 1.6046302318572998, 1.832149624824524, -0.8121172189712524, 2.32540225982666, -1.648433804512024, -2.4920361042022705, -0.1869811862707138, 1.9786324501037598, 1.074921727180481, -1.2265722751617432, 1.2238067388534546, -1.2230095863342285, -0.8389787673950195, 0.10278186202049255, 1.2065602540969849, -1.5189809799194336, 4.293364524841309, -0.40307676792144775, -4.523227214813232, -2.4774460792541504, -1.436392068862915, -1.2086422443389893, 3.1741435527801514, -0.3376636207103729, -2.7899508476257324, 2.527235746383667, 0.38871049880981445, -1.4483566284179688, 1.6534181833267212, 0.12758508324623108, -1.4908511638641357, 0.08577578514814377, -0.2961134612560272, 1.2933790683746338, -1.3855494260787964, 3.4188716411590576, 0.036158181726932526, 0.787129819393158, 2.9415476322174072, -2.8628857135772705, 2.2879555225372314, 0.4507750868797302, 1.6222078800201416, 2.483745574951172, -0.45664164423942566, 1.965737223625183, 0.1503067910671234, 4.186466693878174, -1.8924890756607056, -3.200259208679199, 2.6560962200164795, 0.9575201272964478, 1.6286453008651733, 3.587008237838745, -3.6904163360595703, -3.128641128540039, -2.703291177749634, -3.126220464706421]"
35421 Дмитрий Замятин: «В какой-то момент я стал осознавать себя как метагеограф…»,opencorpora,"[-0.05069642886519432, 2.3386878967285156, -0.3101522624492645, -2.7146120071411133, -4.636898040771484, -0.4422111213207245, -3.6880733966827393, 0.6904932856559753, -4.456986427307129, 1.9948482513427734, -1.3151599168777466, -1.8099026679992676, 1.2292308807373047, 0.8655475974082947, 2.697742223739624, -2.3763065338134766, -3.173661231994629, -2.4715564250946045, 2.2687935829162598, 6.026288032531738, -2.8232781887054443, 4.445221424102783, -1.1917729377746582, -0.9559710025787354, 1.6143379211425781, 2.216568946838379, -0.700800895690918, -3.1850719451904297, -0.49888429045677185, -1.6016799211502075, 3.5776751041412354, -2.711474895477295, -0.29408973455429077, 1.9837597608566284, -0.8469083309173584, -1.3656909465789795, 4.891339302062988, 1.8343807458877563, 0.05775652080774307, 0.40881580114364624, -2.215829849243164, 4.426680088043213, 0.04113065451383591, 1.383997917175293, -3.463263511657715, -0.4773232638835907, 3.3631246089935303, -1.3408716917037964, -4.551558494567871, 0.0327342189848423, 0.8716258406639099, -1.3583362102508545, -0.14647023379802704, -0.6758468151092529, -5.4508957862854, -2.9267661571502686, -0.7561330795288086, 3.168727397918701, 0.3594972789287567, 0.6763843297958374, 2.1528220176696777, -2.22959303855896, -1.9829798936843872, -1.1198371648788452, -1.3788644075393677, 2.1189372539520264, 1.462424635887146, 2.491116762161255, -0.41675299406051636, -0.8248718976974487, 4.2751264572143555, -1.6371339559555054, -4.090705394744873, -4.768549919128418, 0.9125591516494751, 1.8837833404541016, 0.2910304367542267, 1.7371381521224976, 1.3974329233169556, 0.40551555156707764, -3.5117452144622803, 0.4666753113269806, 3.1345343589782715, 1.9044221639633179, 0.4994584023952484, 0.8695861101150513, -5.150546073913574, -0.5501383543014526, -3.6784451007843018, 0.6540250778198242, -1.1372679471969604, 1.305680274963379, -6.45067834854126, 1.993288516998291, -2.8866257667541504, 2.467106342315674, 3.0252552032470703, 4.913983345031738, -1.7417433261871338, -4.883068561553955]"
14879 OpenOffice теснит конкурента от Microsoft,opencorpora,"[0.722920298576355, -1.0327376127243042, -3.9203155040740967, -1.1214113235473633, -3.3865201473236084, 0.16761602461338043, 4.430006504058838, -1.7593321800231934, -2.3951876163482666, 2.324244737625122, -0.5325469374656677, -2.5985848903656006, -2.9855716228485107, 3.7507076263427734, 1.754028558731079, 1.6870009899139404, -0.9712290167808533, -0.18590249121189117, 3.5528810024261475, 4.224008083343506, -2.375767469406128, 2.1558735370635986, 0.6793963313102722, -0.7633939981460571, 1.4277334213256836, -0.3032807409763336, -1.6721473932266235, -1.0824178457260132, 0.004488397389650345, 0.17050978541374207, 4.83227014541626, -0.24382533133029938, -1.1559251546859741, 3.5705246925354004, 2.879439353942871, -2.1259605884552, 0.17653484642505646, -0.18100221455097198, -0.8964483737945557, -0.23785145580768585, 1.5710679292678833, 2.132753610610962, 0.8186180591583252, -0.42418232560157776, -1.1747463941574097, 2.2279627323150635, -2.289346694946289, 0.40961718559265137, -0.23887191712856293, 0.9079974293708801, 2.9496872425079346, -3.169642686843872, -1.7195756435394287, 2.2603747844696045, -0.7233657836914062, 0.7738134860992432, 2.0333151817321777, 0.43179622292518616, -0.430244505405426, -0.40529802441596985, -2.5774085521698, 1.2245118618011475, -2.2098848819732666, 0.29746198654174805, -0.7042055726051331, 3.4200937747955322, 0.08999519795179367, -0.537664532661438, 3.4648241996765137, -1.989749789237976, 0.825861394405365, 0.9211480021476746, -0.13592877984046936, -2.3324341773986816, 2.0628535747528076, -1.087416172027588, 2.5921123027801514, -2.0372703075408936, -2.182368040084839, 0.7860073447227478, 0.9203866720199585, 1.5501495599746704, 1.7159665822982788, -0.6422163844108582, 0.39376670122146606, 0.1812720149755478, -3.057950973510742, -3.481637954711914, -3.0734212398529053, 0.41766780614852905, 1.6947041749954224, -3.116828203201294, 1.9880621433258057, 1.2774461507797241, 1.282326102256775, 2.5923686027526855, 0.16963601112365723, -3.2191002368927, 1.0027981996536255, -2.405061721801758]"
Восстание 2 мая 1808 года в Мадриде (картина),opencorpora,"[-3.0288710594177246, 1.3252054452896118, -0.19183087348937988, 1.2090723514556885, 0.2778173089027405, -0.17762933671474457, 0.5771687030792236, -0.5560075640678406, -0.3961367607116699, 0.007723069749772549, 0.7520361542701721, 2.1121485233306885, 1.8574936389923096, 1.347298502922058, 2.674959659576416, -3.738689661026001, -4.31220817565918, -2.1114907264709473, 3.481741428375244, 0.08426710218191147, -1.485163688659668, 0.7650444507598877, -0.43974629044532776, -2.0230355262756348, -0.10715934634208679, -2.407341957092285, -2.3973212242126465, 2.9211368560791016, -0.8011794686317444, -2.292131185531616, 4.151730537414551, -0.9686349034309387, 2.5431957244873047, 1.1106475591659546, 0.41923660039901733, -1.0930566787719727, -0.019810613244771957, -1.9325823783874512, -1.8105053901672363, -0.16894695162773132, -4.799537181854248, -1.6488468647003174, 3.7125015258789062, -0.2960518002510071, 2.5840320587158203, -1.0565309524536133, 3.850243330001831, 0.21313443779945374, -0.8108121156692505, -0.7296378016471863, 4.952077388763428, -2.6123480796813965, -0.4686940908432007, 1.9279578924179077, 0.6778294444084167, -2.0466737747192383, -1.5941276550292969, 0.46149516105651855, -2.8683018684387207, -0.9847317337989807, -1.8226001262664795, -2.7310447692871094, -4.64068603515625, 2.0857274532318115, -2.63279128074646, -1.9760003089904785, -0.6768401861190796, -4.440046310424805, -3.375559091567993, -0.2857830226421356, 0.9550567269325256, -2.2632665634155273, -5.690360069274902, 0.7171666026115417, 0.20161989331245422, 0.533059298992157, 0.8923448920249939, 1.3808366060256958, 3.518981695175171, 1.0268850326538086, 2.256316900253296, 0.669826090335846, 3.8212742805480957, -0.9332355260848999, -0.31208521127700806, -0.570245087146759, -0.3042595088481903, -3.769395351409912, -2.2513327598571777, 0.8359851837158203, 1.0854147672653198, 0.46889975666999817, 4.225666046142578, 0.1574871689081192, 1.9631433486938477, 0.28710922598838806, 0.7646471858024597, 1.6017926931381226, -2.524179220199585, 0.9069457650184631]"
11789 Уникальный шанс для начинающих драматургов,opencorpora,"[-1.0224579572677612, -1.358472228050232, -0.31400033831596375, -1.2510911226272583, 2.017543315887451, -5.331037521362305, -1.2989705801010132, 2.401747465133667, 3.964829921722412, 0.8806330561637878, -2.555476665496826, -4.086069583892822, 1.416921854019165, 3.6201279163360596, -0.7931095957756042, -1.5878037214279175, -2.1212127208709717, 0.42571479082107544, 1.150024652481079, 3.1738743782043457, -1.94014573097229, 2.9058098793029785, -0.6688233613967896, -2.811875820159912, 0.6277437806129456, 0.8108476400375366, -5.510283470153809, 0.9824401140213013, 2.53556489944458, -3.8841309547424316, 3.1207096576690674, 3.953490734100342, 3.003347158432007, 2.734971046447754, -0.9847638010978699, -2.794135808944702, 4.171063423156738, -3.840142011642456, -2.4889864921569824, -0.47495588660240173, -0.4086405038833618, 2.147908926010132, 0.6671805381774902, -2.5307493209838867, 0.9435004591941833, 3.4033164978027344, 4.511007308959961, 3.9739484786987305, -2.6279072761535645, 1.2461652755737305, 2.7405683994293213, 0.7252393364906311, 2.1441736221313477, 0.11419989913702011, -3.0082178115844727, 1.5424174070358276, 1.4532719850540161, -0.6439391374588013, 2.5092079639434814, -1.8604570627212524, -2.0834550857543945, -1.8404279947280884, 0.403602659702301, 0.8762460350990295, -0.18100790679454803, 0.7070699334144592, 3.2875874042510986, -2.1028528213500977, 3.0822081565856934, -0.7638881802558899, -0.054011426866054535, 1.2202658653259277, -4.266942024230957, -0.7426678538322449, 0.17475475370883942, 0.636946439743042, -2.1363167762756348, 0.07287414371967316, 1.4631457328796387, 0.7874720692634583, -0.7718935012817383, -1.0647892951965332, 1.4228712320327759, -2.252079963684082, -0.06982932239770889, -0.4481862485408783, -0.30979928374290466, -4.046936988830566, -0.13206470012664795, -3.0531365871429443, -3.7047338485717773, -4.383568286895752, -2.3390324115753174, 2.1358230113983154, -0.5089573264122009, 2.7924046516418457, -1.9755477905273438, -0.5455076098442078, -0.9919371604919434, -6.742389678955078]"
