title,labels,predicted,is_right,intersection
Решение по делу 1-65/2018 - 161 ч.1 - судья Жуков Юрий Анатольевич - 05/03/2018 - РосПравосудие,"[161.0, 73.0]","[58.0, 127.0, 296.0, 6.0, 61.0]",0,0
Решение по делу 1-7/2018 - 264.1 - судья Григораш Николай Викторович - 05/03/2018 - РосПравосудие,[264.1],"[74.0, 127.1, 2.0, 127.0, 40.0]",0,0
Решение по делу 1-29/2018 - 119 ч.1 - судья Конькова Анастасия Анатольевна - 05/03/2018 - РосПравосудие,"[158.0, 316.0, 317.0]","[296.0, 61.0, 86.0, 40.0, 74.0]",0,0
Решение по делу 1-7/2018 - 139 ч.1 - судья Земцова Татьяна Викторовна - 05/03/2018 - РосПравосудие,"[139.0, 139.0, 18.0, 68.0, 62.0, 73.0]","[86.0, 58.0, 74.0, 78.0, 34.0]",0,0
Решение по делу 1-91/2018 - 228 ч.1 - судья Шипилов Владимир Иванович - 05/03/2018 - РосПравосудие,[228.0],"[73.0, 74.0, 80.0, 63.1, 127.1]",0,0
Решение по делу 1-363/2018 - 162 ч.1 - судья Тупеко Сергей Александрович - 05/03/2018 - РосПравосудие,"[162.0, 74.0, 70.0, 317.0]","[61.0, 296.0, 127.0, 86.0, 80.0]",0,0
"Решение по делу 1-79/2018 - 30 ч.3, ; 158 ч.2 п.а - судья Олоева Наталья Семеновна - 05/03/2018 - РосПравосудие","[30.0, 158.0, 30.0, 158.0, 73.0, 73.0, 317.0]","[74.0, 31.0, 86.0, 34.0, 78.0]",0,0
"Решение по делу 1-25/2018 - 158 ч.2 п.п.в,г - судья Каримова Евгения Маратовна - 05/03/2018 - РосПравосудие","[158.0, 73.0]","[61.0, 127.0, 86.0, 6.0, 43.0]",0,0
"Решение по делу 1-142/2018 - 264.1; 161 ч.2 п.п.а,г - судья Выбойщик Т. А. - 05/03/2018 - РосПравосудие","[161.0, 264.1, 264.1, 70.0, 69.0, 161.0, 69.0, 69.0, 317.0, 316.0]","[127.0, 40.0, 122.0, 127.2, 80.0]",0,0
Решение по делу 1-30/2018 - 158 ч.2 п.в - судья Гаврицкая И. Н. - 05/03/2018 - РосПравосудие,[158.0],"[127.1, 122.0, 127.0, 58.0, 80.0]",0,0
Решение по делу 1-11/2018 - 111 ч.2 п. - судья Денисенко Оксана Викторовна - 05/03/2018 - РосПравосудие,"[111.0, 317.0]","[61.0, 127.0, 40.0, 296.0, 6.0]",0,0
Решение по делу 1-375/2018 - 228 ч.1 - судья Кузнецов Роман Михайлович - 05/03/2018 - РосПравосудие,"[228.0, 317.0]","[73.0, 127.1, 230.0, 74.0, 264.0]",0,0
Решение по делу 1-185/2018 - 228 ч.1 - судья Винокур Станислав Григорьевич - 05/03/2018 - РосПравосудие,"[228.0, 317.0]","[127.0, 74.0, 73.0, 80.0, 127.1]",0,0
Решение по делу 1-120/2018 - 228 ч.2 - судья Балахонов Андрей Викторович - 05/03/2018 - РосПравосудие,"[228.0, 64.0, 316.0]","[73.0, 74.0, 127.1, 64.0, 43.0]",1,1
"Решение по делу 1-197/2018 - 30 ч.3, ; 158 ч.2 п.б; 158 ч.2 п.в - судья Усикова Татьяна Арсентьевна - 05/03/2018 - РосПравосудие","[158.0, 30.0, 158.0, 158.0, 30.0, 158.0, 69.0, 74.0, 70.0, 72.0]","[267.0, 178.0, 217.1, 158.0, 204.0]",1,1
Решение по делу 1-68/2018 - 158 ч.3 п.а - судья Корсунская Юлия Александровна - 05/03/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[296.0, 61.0, 69.0, 78.0, 127.0]",0,0
Решение по делу 1-8/2018 - 314.1 ч.2 - судья Батыршин Ф. Г. - 05/03/2018 - РосПравосудие,"[314.1, 73.0]","[314.1, 104.5, 104.4, 34.0, 63.1]",1,1
Решение по делу 1-86/2018 - 161 ч.2 п.г - судья Керосирова Т. Ю. - 05/03/2018 - РосПравосудие,"[161.0, 161.0, 73.0, 317.0]","[61.0, 127.0, 296.0, 86.0, 69.0]",0,0
Решение по делу 1-36/2018 - 159 ч.2 - судья Никифоров Валерий Федотович - 05/03/2018 - РосПравосудие,"[159.0, 73.0, 316.0]","[295.0, 296.0, 74.0, 61.0, 40.0]",0,0
Решение по делу 1-9/2018 - 290 ч.3 - судья Трофимов Николай Владимирович - 05/03/2018 - РосПравосудие,"[290.0, 69.0]","[53.1, 72.0, 200.3, 47.0, 73.0]",0,0
Решение по делу 1-63/2018 - 228 ч.2 - судья Кузнецова Елена Анатольевна - 05/03/2018 - РосПравосудие,"[228.0, 73.0]","[228.2, 228.0, 228.3, 200.3, 230.0]",1,1
"Решение по делу 1-95/2018 - 30 ч.3, ; 158 ч.1; 158 ч.2 п.в - судья Лебедев Андрей Валерьевич - 05/03/2018 - РосПравосудие","[30.0, 30.0, 158.0, 69.0, 70.0, 317.0]","[61.0, 6.0, 58.0, 69.0, 75.0]",1,1
Решение по делу 1-20/2018 - 264.1 - судья Безушко Вероника Михайловна - 05/03/2018 - РосПравосудие,"[264.1, 47.0, 317.0]","[73.0, 74.0, 127.1, 82.1, 2.0]",0,0
Решение по делу 1-22/2018 - 264.1 - судья Гладышева Алёна Валерьевна - 05/03/2018 - РосПравосудие,"[264.1, 317.0]","[127.1, 127.0, 74.0, 61.0, 102.0]",0,0
Решение по делу 1-9/2018 - 264.1 - судья Невидимова Евгения Александровна - 05/03/2018 - РосПравосудие,[264.1],"[74.0, 102.0, 82.1, 73.0, 295.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Фадеева Ольга Владимировна - 05/03/2018 - РосПравосудие,"[264.1, 70.0, 317.0]","[127.0, 58.0, 61.0, 63.0, 78.0]",0,0
Решение по делу 1-15/2018 - 264.1 - судья Фадеева Ольга Владимировна - 05/03/2018 - РосПравосудие,"[264.1, 73.0, 317.0]","[61.0, 127.0, 63.0, 127.1, 126.0]",0,0
Решение по делу 1-13/2018 - 158 ч.2 п.в - судья Новиков Олег Петрович - 05/03/2018 - РосПравосудие,"[158.0, 73.0, 73.0]","[86.0, 61.0, 74.0, 78.0, 43.0]",0,0
Решение по делу 1-8/2018 - 228 ч.1 - судья Карюк Дмитрий Юрьевич - 05/03/2018 - РосПравосудие,"[228.0, 73.0, 73.0]","[74.0, 295.0, 43.0, 86.0, 296.0]",0,0
Решение по делу 1-54/2018 - 228 ч.1 - судья Толстихина Л. И. - 05/03/2018 - РосПравосудие,"[228.0, 316.0, 317.0]","[127.1, 230.0, 127.0, 80.0, 73.0]",0,0
Решение по делу 1-38/2018 - 228 ч.1 - судья Чучкалов Дмитрий Александрович - 05/03/2018 - РосПравосудие,"[228.0, 31.0, 316.0]","[200.3, 53.1, 266.0, 228.2, 231.0]",0,0
Решение по делу 1-19/2018 - 325 ч.1 - судья Олин Павел Владиславович - 05/03/2018 - РосПравосудие,"[325.0, 317.0]","[295.0, 74.0, 43.0, 296.0, 86.0]",0,0
Решение по делу 1-11/2018 - 264.1 - судья Сергеева Мария Владимировна - 05/03/2018 - РосПравосудие,"[264.1, 317.0]","[72.0, 284.0, 338.0, 63.1, 73.0]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Рева Оксана Алексеевна - 05/03/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 82.1, 2.0, 127.1]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Ерохин Илья Александрович - 05/03/2018 - РосПравосудие,"[264.1, 81.0, 317.0, 259.0]","[74.0, 73.0, 80.0, 127.1, 72.0]",0,0
Решение по делу 1-15/2018 - 264.1 - судья Огородникова Ольга Владимировна - 05/03/2018 - РосПравосудие,"[264.1, 70.0, 73.0, 187.0]","[74.0, 43.0, 127.1, 78.0, 86.0]",0,0
Решение по делу 1-8/2018 - 115 ч.1 - судья Хапаев Гунар Джашауевич - 05/03/2018 - РосПравосудие,"[115.0, 53.0, 317.0]","[61.0, 127.0, 296.0, 40.0, 86.0]",0,0
Решение по делу 1-22/2018 - 112 ч.1 - судья Скобкарев Дмитрий Георгиевич - 05/03/2018 - РосПравосудие,"[112.0, 316.0, 317.0]","[61.0, 80.0, 127.0, 86.0, 75.0]",0,0
Решение по делу 1-19/2018 - 112 ч.1 - судья Емельяненко Татьяна Николаевна - 05/03/2018 - РосПравосудие,"[112.0, 73.0, 317.0]","[61.0, 127.0, 6.0, 86.0, 296.0]",0,0
Решение по делу 1-12/2018 - 322.3 - судья Фомичева Ирина Евгеньевна - 05/03/2018 - РосПравосудие,"[322.3, 46.0, 317.0]","[322.2, 322.0, 12.0, 13.0, 322.3]",1,1
Решение по делу 1-9/2018 - 159 ч.1 - судья Паршаков Алексей Владимирович - 05/03/2018 - РосПравосудие,"[159.1, 104.1]","[185.3, 200.3, 327.0, 185.6, 242.0]",0,0
Решение по делу 1-21/2018 - 264.1 - судья Хоменко Анна Брониславовна - 06/03/2018 - РосПравосудие,[264.1],"[127.0, 127.1, 73.0, 74.0, 2.0]",0,0
Решение по делу 1-18/2018 - 327 ч.1 - судья Бахарева Татьяна Викторовна - 06/03/2018 - РосПравосудие,[327.0],"[284.0, 327.0, 303.0, 72.0, 283.0]",1,1
Решение по делу 1-20/2018 - 157 ч.1 - судья Карташов Александр Анатольевич - 06/03/2018 - РосПравосудие,"[157.0, 73.0, 73.0]","[86.0, 74.0, 127.0, 78.0, 40.0]",0,0
"Решение по делу 1-61/2018 - 30 ч.3, ; 158 ч.2 п.а - судья Мищенко А. В. - 06/03/2018 - РосПравосудие","[30.0, 158.0, 30.0, 158.0, 316.0, 317.0]","[127.0, 296.0, 86.0, 78.0, 58.0]",0,0
Решение по делу 1-29/2018 (1-257/2017;) - 158 ч.1; 228 ч.1 - судья Лейнова С. В. - 06/03/2018 - РосПравосудие,"[158.0, 228.0, 158.0, 228.0, 69.0, 69.0]","[127.0, 80.0, 73.0, 74.0, 58.0]",0,0
Решение по делу 1-10/2018 - 119 ч.1 - судья Черных Ольга Леонидовна - 06/03/2018 - РосПравосудие,[119.0],"[6.0, 157.0, 28.0, 40.0, 75.0]",0,0
Решение по делу 1-22/2018 - 112 ч.1 - судья Старшова Вера Геннадьевна - 06/03/2018 - РосПравосудие,"[112.0, 91.0, 72.0, 264.1, 166.0, 264.1, 69.0, 70.0]","[296.0, 61.0, 74.0, 86.0, 78.0]",0,0
Решение по делу 1-39/2018 - 158 ч.2 п.а - судья Борзов Д. С. - 06/03/2018 - РосПравосудие,"[158.0, 70.0, 73.0]","[127.0, 74.0, 80.0, 86.0, 296.0]",0,0
Решение по делу 1-14/2018 - 159.1 - судья Белякова Ирина Александровна - 06/03/2018 - РосПравосудие,"[159.1, 317.0]","[63.1, 296.0, 74.0, 82.1, 104.2]",0,0
Решение по делу 1-22/2018 - 264.1 - судья Белякова Ирина Александровна - 06/03/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 82.1, 2.0, 127.1]",0,0
Решение по делу 1-14/2018 - 264.1 - судья Цыгановская Елена Юрьевна - 06/03/2018 - РосПравосудие,"[264.1, 73.0]","[127.0, 86.0, 74.0, 40.0, 58.0]",0,0
Решение по делу 1-16/2018 - 157 ч.1 - судья Семёнова Валентина Михайловна - 06/03/2018 - РосПравосудие,"[157.0, 317.0]","[74.0, 40.0, 73.0, 157.0, 82.1]",1,1
Решение по делу 1-12/2018 - 319 ч.1 - судья Козинец Олег Александрович - 06/03/2018 - РосПравосудие,[319.0],"[73.0, 2.0, 74.0, 122.0, 40.0]",0,0
Решение по делу 1-38/2018 - 158 ч.3 п.а - судья Ломакин В. В. - 06/03/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 58.0, 6.0, 127.0, 69.0]",0,0
Решение по делу 1-176/2018 - 158 ч.2 п.а - судья Федоренко Виктория Анатольевна - 06/03/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 158.0, 73.0, 73.0, 158.0, 73.0, 73.0, 317.0]","[127.0, 78.0, 58.0, 61.0, 296.0]",0,0
Решение по делу 1-7/2018 - 264.1 - судья Рабчук Лариса Юрьевна - 06/03/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 127.1, 127.0, 40.0]",0,0
Решение по делу 1-9/2018 - 159.2 - судья Лореш Ольга Валерьевна - 06/03/2018 - РосПравосудие,[159.2],"[284.1, 73.0, 315.0, 275.0, 82.1]",0,0
Решение по делу 1-122/2018 - 158 ч.2 п.г - судья Генжеханов Мустапа Пирганутдинович - 20/02/2018 - РосПравосудие,[158.0],"[296.0, 61.0, 17.0, 34.0, 63.1]",0,0
Решение по делу 1-83/2018 - 228 ч.1 - судья Полухин В. М. - 20/02/2018 - РосПравосудие,[228.0],"[72.0, 73.0, 74.0, 102.0, 200.3]",0,0
Решение по делу 1-126/2018 - 158 ч.3 п.а; 228 ч.2 - судья Алипова Елена Владимировна - 20/02/2018 - РосПравосудие,"[228.0, 158.0, 228.0, 158.0, 69.0, 131.0]","[61.0, 69.0, 127.0, 75.0, 80.0]",1,1
Решение по делу 1-10/2018 - 319 ч.1 - судья Полянская Ирина Викторовна - 20/02/2018 - РосПравосудие,"[319.0, 73.0]","[122.0, 40.0, 73.0, 286.1, 82.0]",1,1
Решение по делу 1-32/2018 - 264.1 - судья Коткова Елена Владимировна - 20/02/2018 - РосПравосудие,"[264.1, 73.0, 74.0, 317.0]","[127.0, 58.0, 127.1, 80.0, 73.0]",1,1
Решение по делу 1-30/2018 - 264.1 - судья Коткова Елена Владимировна - 20/02/2018 - РосПравосудие,"[264.1, 317.0]","[80.0, 127.0, 74.0, 78.0, 58.0]",0,0
Решение по делу 1-5/2018 - 139 ч.1 - судья Барышенский Игорь Валерьевич - 20/02/2018 - РосПравосудие,"[139.0, 158.0]","[86.0, 74.0, 34.0, 78.0, 63.1]",0,0
Решение по делу 1-8/2018 - 158 ч.1 - судья Каракулькина Светлана Николаевна - 20/02/2018 - РосПравосудие,"[158.0, 73.0, 74.0]","[127.0, 61.0, 58.0, 6.0, 86.0]",0,0
Решение по делу 1-19/2018 - 264.1 - судья Соколова Наталья Викторовна - 20/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 82.1, 127.1, 72.0]",0,0
Решение по делу 1-84/2018 - 228 ч.1; 228.1 ч.1 - судья Рамазанова Альфия Ханифзяновна - 20/02/2018 - РосПравосудие,"[228.1, 228.0, 228.1, 228.0, 69.0, 228.1, 228.0, 82.0]","[231.0, 230.0, 212.0, 53.1, 73.0]",0,0
Решение по делу 1-56/2018 (1-762/2017;) - 111 ч.1 - судья Маликов Дмитрий Владимирович - 20/02/2018 - РосПравосудие,"[111.0, 73.0]","[76.2, 38.0, 61.0, 6.0, 308.0]",0,0
"Решение по делу 1-23/2018 (1-321/2017;) - 228.1 ч.1; 30 ч.3, ; 228.1 ч.3 п.б - судья Лесникова Ирина Юрьевна - 20/02/2018 - РосПравосудие","[228.1, 30.0, 228.1, 228.1, 30.0, 228.1, 69.0, 73.0, 73.0]","[72.0, 200.3, 327.0, 73.0, 127.0]",1,1
Решение по делу 1-336/2018 - 158 ч.2 п.в - судья Богданова Елена Георгиевна - 20/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[61.0, 127.0, 40.0, 6.0, 127.1]",0,0
Решение по делу 1-26/2018 - 158 ч.4 п.б - судья Дибирасулаев Ахмеднаби Жалалудинович - 20/02/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 317.0]","[61.0, 43.0, 86.0, 74.0, 63.1]",0,0
Решение по делу 1-86/2018 - 222.1 ч.1 - судья Ямникова Екатерина Владимировна - 20/02/2018 - РосПравосудие,"[222.1, 64.0, 73.0, 317.0]","[63.1, 86.0, 74.0, 80.0, 78.0]",0,0
Решение по делу 1-75/2018 - 158 ч.3 п.а - судья Кырчанов Сергей Витальевич - 20/02/2018 - РосПравосудие,"[158.0, 317.0]","[69.0, 61.0, 296.0, 58.0, 303.0]",0,0
Решение по делу 1-14/2018 - 112 ч.1 - судья Мокин Антон Александрович - 20/02/2018 - РосПравосудие,[112.0],"[61.0, 127.1, 127.0, 81.0, 75.0]",0,0
Решение по делу 1-13/2018 - 158 ч.1 - судья Ведюн Виталий Анатольевич - 20/02/2018 - РосПравосудие,"[158.0, 73.0]","[74.0, 63.1, 86.0, 80.0, 40.0]",0,0
Решение по делу 1-10/2018 - 112 ч.1 - судья Маркина Ирина Вячеславовна - 20/02/2018 - РосПравосудие,"[112.0, 317.0]","[296.0, 295.0, 74.0, 61.0, 76.2]",0,0
Решение по делу 1-14/2018 - 322.3 - судья Мендалиев Толеген Мутасович - 20/02/2018 - РосПравосудие,"[322.3, 64.0]","[13.0, 322.0, 322.3, 12.0, 322.2]",1,1
Решение по делу 1-11/2018 - 264.1 - судья Ахмеров Ришат Рамильевич - 20/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 296.0, 86.0, 63.1, 78.0]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Кичатов Андрей Александрович - 20/02/2018 - РосПравосудие,"[264.1, 70.0]","[74.0, 73.0, 82.1, 127.1, 81.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Голубцова Елена Викторовна - 20/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 63.1, 295.0, 296.0, 73.0]",0,0
Решение по делу 1-12/2018 - 264.1 - судья Рязанова Наталья Владимировна - 20/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 82.1, 73.0, 43.0, 63.1]",0,0
Решение по делу 1-14/2018 - 158 ч.1 - судья Белозёрова Елена Александровна - 20/02/2018 - РосПравосудие,"[158.0, 69.0]","[157.0, 125.0, 104.3, 200.3, 88.0]",0,0
Решение по делу 1-9/2018 - 322.3 - судья Охапина Светлана Михайловна - 20/02/2018 - РосПравосудие,[322.3],"[322.3, 322.2, 96.0, 292.0, 322.0]",1,1
Решение по делу 1-25/2018 - 158 ч.2 п.в - судья Гиниятуллин Т. Б. - 20/02/2018 - РосПравосудие,[158.0],"[104.3, 157.0, 75.0, 61.0, 309.0]",0,0
Решение по делу 1-57/2018 - 158 ч.2 п.в; 158 ч.3 п.а - судья Терентьев Игорь Николаевич - 20/02/2018 - РосПравосудие,"[158.0, 158.0, 69.0, 73.0]","[58.0, 75.0, 127.1, 63.1, 17.0]",0,0
Решение по делу 1-16/2018 (1-482/2017;) - 228 ч.2 - судья Окладников Сергей Владимирович - 20/02/2018 - РосПравосудие,"[228.0, 73.0]","[61.0, 127.0, 80.0, 127.1, 69.0]",0,0
Решение по делу 1-31/2018 - 228 ч.1 - судья Попов Валерий Николаевич - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 73.0, 316.0, 317.0]","[73.0, 80.0, 74.0, 63.1, 82.1]",1,1
Решение по делу 1-22/2018 - 158 ч.2 п.в - судья Гусев Николай Иванович - 20/02/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 296.0, 127.0, 74.0, 127.1]",0,0
Решение по делу 1-7/2018 - 306 ч.1 - судья Спичак Александр Владимирович - 20/02/2018 - РосПравосудие,"[306.0, 317.0]","[61.0, 127.0, 6.0, 86.0, 69.0]",0,0
Решение по делу 1-117/2018 - 161 ч.1 - судья Московец Елена Евгеньевна - 20/02/2018 - РосПравосудие,"[161.0, 74.0, 70.0]","[58.0, 61.0, 296.0, 78.0, 127.0]",0,0
Решение по делу 1-33/2018 - 228 ч.1 - судья Яковлева Татьяна Алексеевна - 20/02/2018 - РосПравосудие,[228.0],"[80.0, 70.0, 72.0, 53.1, 104.2]",0,0
Решение по делу 1-41/2018 - 314.1 ч.1 - судья Бавиева Лилия Ильдусовна - 20/02/2018 - РосПравосудие,[314.1],"[322.2, 53.0, 314.1, 12.0, 11.0]",1,1
Решение по делу 1-80/2018 - 228 ч.1 - судья Назаров А. В - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 317.0, 316.0]","[127.0, 61.0, 80.0, 81.0, 127.1]",0,0
Решение по делу 1-84/2018 - 158 ч.2 п.в - судья Нестеров В. В. - 20/02/2018 - РосПравосудие,[158.0],"[127.0, 127.1, 80.0, 86.0, 61.0]",0,0
Решение по делу 1-31/2018 - 306 ч.2 - судья Демидова Татьяна Николаевна - 20/02/2018 - РосПравосудие,"[306.0, 64.0]","[127.0, 86.0, 127.1, 126.0, 63.0]",0,0
Решение по делу 1-116/2018 - 228 ч.2 - судья Букреева С. И. - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 73.0, 317.0]","[73.0, 80.0, 104.2, 74.0, 72.0]",1,1
Решение по делу 1-51/2018 - 105 ч.1 - судья Пискун Юлия Павловна - 20/02/2018 - РосПравосудие,[105.0],"[69.0, 61.0, 296.0, 70.0, 80.0]",0,0
Решение по делу 1-90/2018 - 228 ч.1 - судья Федорова Снежана Викторовна - 20/02/2018 - РосПравосудие,[228.0],"[63.1, 73.0, 74.0, 80.0, 104.2]",0,0
Решение по делу 1-88/2018 - 228 ч.1 - судья Федорова Снежана Викторовна - 20/02/2018 - РосПравосудие,[228.0],"[73.0, 104.2, 63.1, 74.0, 82.1]",0,0
Решение по делу 1-131/2018 - 207 ч.1 - судья Новикова Марина Геннадьевна - 20/02/2018 - РосПравосудие,[207.0],"[127.0, 63.0, 342.0, 122.0, 127.1]",0,0
Решение по делу 1-153/2018 - 228 ч.1 - судья Львов М. А. - 20/02/2018 - РосПравосудие,"[228.0, 317.0]","[296.0, 127.0, 74.0, 69.0, 61.0]",0,0
Решение по делу 1-75/2018 - 222 ч.1 - судья Голышева О. В. - 20/02/2018 - РосПравосудие,"[222.0, 317.0]","[61.0, 86.0, 58.0, 127.0, 78.0]",0,0
"Решение по делу 1-45/2018 - 158 ч.2 п.п.б,в - судья Тахоев Казбек Борисович - 20/02/2018 - РосПравосудие","[158.0, 73.0, 50.0, 317.0]","[74.0, 86.0, 127.0, 122.0, 127.1]",0,0
Решение по делу 1-46/2018 - 159.2 ч.3 - судья Тахоев Казбек Борисович - 20/02/2018 - РосПравосудие,"[73.0, 50.0, 317.0]","[74.0, 86.0, 80.0, 73.0, 2.0]",1,1
Решение по делу 1-155/2018 - 306 ч.1 - судья Хабибуллин Э. М. - 20/02/2018 - РосПравосудие,[306.0],"[127.0, 61.0, 58.0, 6.0, 78.0]",0,0
Решение по делу 1-61/2018 - 158 ч.2 п.б; 158 ч.3 п.а - судья Мартынова Екатерина Владимировна - 20/02/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 69.0, 73.0]","[58.0, 127.0, 69.0, 61.0, 127.2]",1,1
Решение по делу 1-11/2018 - 228 ч.1 - судья Уклеин Александр Викторович - 20/02/2018 - РосПравосудие,[228.0],"[74.0, 43.0, 73.0, 80.0, 127.1]",0,0
Решение по делу 1-15/2018 - 160 ч.3 - судья Бурдина Татьяна Александровна - 20/02/2018 - РосПравосудие,"[160.0, 73.0]","[200.3, 172.1, 266.0, 172.2, 127.2]",0,0
Решение по делу 1-16/2018 - 158 ч.3 п.а - судья Левошина Ольга Николаевна - 20/02/2018 - РосПравосудие,"[158.0, 73.0, 73.0]","[61.0, 127.0, 6.0, 58.0, 86.0]",0,0
"Решение по делу 1-16/2018 - 158 ч.2 п.п.а,в - судья Заикина Мария Вадимовна - 20/02/2018 - РосПравосудие","[158.0, 73.0]","[61.0, 127.0, 127.1, 80.0, 296.0]",0,0
Решение по делу 1-7/2018 - 158 ч.2 п.а - судья Майер Дмитрий Иванович - 20/02/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 316.0]","[86.0, 61.0, 127.0, 58.0, 40.0]",0,0
Решение по делу 1-21/2018 - 158 ч.2 п.б - судья Точилина Т. Е. - 20/02/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 127.0, 58.0, 6.0, 86.0]",0,0
Решение по делу 1-71/2018 - 228 ч.2 - судья Пантела И. Д. - 20/02/2018 - РосПравосудие,"[228.0, 73.0]","[230.0, 127.1, 73.0, 127.0, 80.0]",1,1
Решение по делу 1-113/2018 - 158 ч.2 п.в - судья Алексеева Татьяна Николаевна - 20/02/2018 - РосПравосудие,"[158.0, 316.0]","[127.0, 80.0, 58.0, 127.1, 122.0]",0,0
Решение по делу 1-21/2018 - 228 ч.1 - судья Матвеев Сергей Михайлович - 20/02/2018 - РосПравосудие,[228.0],"[72.0, 80.0, 70.0, 73.0, 127.1]",0,0
Решение по делу 1-61/2018 - 160 ч.3 - судья Дериглазов Андрей Сергеевич - 20/02/2018 - РосПравосудие,"[160.0, 73.0]","[178.0, 217.1, 204.0, 263.0, 293.0]",0,0
Решение по делу 1-43/2018 - 158 ч.3 п.а; 158 ч.3 п.а - судья Дериглазов Андрей Сергеевич - 20/02/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 158.0, 69.0, 73.0]","[217.1, 127.2, 127.0, 61.0, 80.0]",0,0
Решение по делу 1-83/2018 - 158 ч.2 п.в; 158 ч.3 п.в - судья Балыкина Е. В. - 20/02/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 158.0, 69.0, 73.0, 317.0]","[69.0, 296.0, 127.0, 217.1, 178.0]",1,1
Решение по делу 1-39/2018 - 228 ч.2 - судья Сушко Ю. И. - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 73.0]","[73.0, 72.0, 53.0, 74.0, 264.0]",1,1
Решение по делу 1-23/2018 - 337 ч.3 - судья Шепель Наталья Александровна - 20/02/2018 - РосПравосудие,[337.0],"[338.0, 339.0, 73.0, 51.0, 331.0]",0,0
Решение по делу 1-56/2018 - 228 ч.1 - судья Вахрамеева Инна Анатольевна - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 317.0]","[127.0, 127.1, 80.0, 73.0, 40.0]",1,1
Решение по делу 1-10/2018 - 109 ч.1 - судья Алимбеков Т. Ф. - 20/02/2018 - РосПравосудие,[109.0],"[40.0, 127.0, 61.0, 86.0, 80.0]",0,0
Решение по делу 1-23/2018 - 158 ч.2 п.в - судья Баринов Н. А. - 20/02/2018 - РосПравосудие,"[158.0, 69.0, 317.0]","[127.2, 61.0, 127.0, 69.0, 132.0]",1,1
"Решение по делу 1-95/2018 - 158 ч.2 п.п.в,г - судья Абрамова Любовь Александровна - 20/02/2018 - РосПравосудие","[158.0, 73.0]","[61.0, 127.0, 6.0, 132.0, 40.0]",0,0
Решение по делу 1-64/2018 - 228 ч.2; 228 ч.2 - судья Головко Виктор Геннадьевич - 20/02/2018 - РосПравосудие,"[228.0, 228.0, 228.0, 228.0, 228.0, 228.0, 69.0, 69.0, 69.0, 50.0, 317.0]","[314.0, 74.0, 73.0, 80.0, 79.0]",0,0
Решение по делу 1-31/2018 - 228 ч.2 - судья Порозов В. В. - 20/02/2018 - РосПравосудие,"[228.0, 73.0, 317.0]","[70.0, 104.2, 80.0, 72.0, 73.0]",1,1
Решение по делу 1-33/2018 - 158 ч.2 п.в - судья Порозов В. В. - 20/02/2018 - РосПравосудие,"[158.0, 317.0]","[127.1, 104.2, 127.0, 63.1, 200.3]",0,0
Решение по делу 1-30/2018 - 228 ч.1 - судья Демидова Татьяна Николаевна - 20/02/2018 - РосПравосудие,[228.0],"[70.0, 74.0, 80.0, 295.0, 73.0]",0,0
Решение по делу 1-40/2018 - 158 ч.2 п.в - судья Спицына Наталья Ивановна - 20/02/2018 - РосПравосудие,[158.0],"[200.3, 127.2, 110.0, 122.0, 133.0]",0,0
Решение по делу 1-3/2018 - 222 ч.1 - судья Бурдакова Ольга Ивановна - 20/02/2018 - РосПравосудие,"[222.0, 73.0]","[78.0, 74.0, 86.0, 43.0, 127.0]",0,0
Решение по делу 1-7/2018 - 158 ч.2 п.б - судья Тетерев Владислав Николаевич - 20/02/2018 - РосПравосудие,"[158.0, 74.0, 70.0, 69.0, 70.0, 317.0, 316.0]","[58.0, 86.0, 127.0, 78.0, 61.0]",0,0
